0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
37.328,87.725,73.017,76.144,86.617,24.73,57.931,61.323,85.013,80.046,6.637,27.979,68.688,46.241,26.204,79.343,57.484,2.417,51.305,79.47,72.166,56.339,40.499,82.239,63.957,62.682,21.883,77.275,81.744,77.554,88.208,39.619,62.796,15.057,0.0,81.525,101.011,54.611,13.472,94.751,18.983,30.13,52.942,30.131,31.051,99.027,89.507,27.908,59.82,81.695,70.565,84.18,41.86,0.765,85.681,10.778,50.697,29.867,83.801,91.112,72.141,82.923,75.923,53.879,57.852,30.292,96.875,78.514,32.26,50.33,60.217,35.499,95.08,29.023,91.17,81.825,104.616,37.023,98.126,88.125,72.857,63.058,79.667,49.222,50.016,43.834,66.582,24.44,43.401,92.177,72.136,77.668,62.632,36.405,80.9,68.117,22.509,4.266,55.439,69.3
50.889,80.036,9.018,21.226,48.019,57.835,44.296,22.811,42.086,18.461,85.733,88.001,40.761,74.369,57.534,53.001,35.37,83.339,39.895,62.733,15.619,55.136,45.274,72.424,82.519,39.711,64.669,36.678,48.196,5.107,85.424,45.159,86.06,71.184,81.525,0.0,31.636,29.555,69.443,42.53,66.384,84.865,29.293,79.434,82.26,31.758,47.1,58.608,45.3,58.037,19.35,62.091,50.002,81.967,34.517,85.904,31.298,54.959,2.752,15.529,30.764,59.787,14.149,47.857,50.358,52.882,36.765,82.937,51.498,64.208,44.983,50.505,58.605,71.946,13.945,24.703,49.721,52.319,47.197,21.037,13.65,40.904,44.371,56.733,31.988,63.582,39.543,60.849,38.447,88.187,46.788,46.267,18.989,82.748,11.714,29.597,59.365,78.703,77.379,36.003
65.152,83.0,34.599,25.96,43.687,76.29,52.892,40.527,73.478,49.959,102.979,99.273,46.665,83.236,74.932,55.222,45.981,102.096,51.693,66.28,29.132,63.32,60.772,76.204,89.879,47.573,89.856,68.192,48.059,30.634,88.886,71.813,93.535,95.289,101.011,31.636,0.0,46.709,91.513,23.872,90.649,95.859,55.727,90.787,93.225,3.043,39.139,84.531,76.815,59.922,30.481,63.51,62.436,101.184,26.867,101.657,56.922,71.493,29.069,16.149,35.746,61.382,25.407,56.979,58.505,77.169,11.792,88.493,76.499,72.881,52.994,66.058,50.665,84.253,17.9,21.95,21.056,66.123,26.104,12.979,29.09,48.54,75.858,65.956,52.737,73.281,46.221,77.367,59.007,90.795,78.363,77.769,43.403,92.713,43.208,37.066,81.256,99.606,85.352,67.637
21.351,60.358,20.537,23.801,45.617,29.934,19.507,6.94,46.504,32.204,57.488,58.446,26.998,44.974,28.994,41.327,11.552,55.934,10.981,45.668,17.622,27.914,15.805,52.758,54.667,20.512,44.235,38.298,41.63,24.633,64.256,28.419,57.827,49.039,54.611,29.555,46.709,0.0,44.84,47.669,44.554,55.315,14.474,49.882,52.714,45.021,47.464,39.597,39.379,45.129,16.898,48.631,20.484,54.863,38.118,57.036,14.777,25.974,31.403,36.8,25.49,46.759,21.379,20.269,24.439,31.552,45.178,58.703,31.37,35.193,21.786,21.135,55.895,42.393,37.117,30.093,56.288,22.768,52.19,33.736,18.264,21.607,45.065,27.702,7.483,34.139,24.342,31.964,12.667,67.884,43.992,45.606,11.167,53.239,31.586,20.536,34.633,52.934,48.576,33.67
31.95,86.822,61.338,67.903,83.425,17.441,53.969,51.066,71.543,66.799,19.296,31.91,64.695,45.46,20.069,77.192,50.975,15.804,44.996,78.161,62.382,54.257,33.223,81.242,63.489,58.109,8.739,63.804,78.875,65.952,87.462,26.274,62.684,6.677,13.472,69.443,91.513,44.84,0.0,89.072,5.879,32.272,40.353,30.556,32.177,89.86,85.857,14.44,46.352,80.009,61.562,82.763,37.246,14.128,79.642,20.907,38.21,23.875,71.846,80.193,66.109,81.361,66.118,50.338,55.095,17.062,89.194,77.813,18.934,49.065,56.594,29.213,92.871,28.202,80.001,73.958,98.556,32.239,92.965,78.534,62.652,58.784,66.198,47.083,39.072,42.416,62.251,20.127,32.586,91.477,58.672,64.201,50.899,37.117,67.927,61.568,10.312,9.591,54.745,55.83
57.633,59.691,43.645,24.783,20.374,71.773,37.6,44.058,84.425,60.774,93.916,82.902,27.772,64.052,69.425,32.131,38.116,94.892,44.084,43.107,33.926,44.521,55.866,52.979,67.32,32.366,90.95,78.716,24.952,40.459,65.581,76.087,71.006,94.74,94.751,42.53,23.872,47.669,89.072,0.0,90.679,79.35,61.757,75.232,76.884,20.977,15.678,86.87,86.259,36.713,32.097,40.246,52.891,94.596,9.581,90.907,62.212,65.564,40.407,30.023,22.967,38.145,31.181,41.986,40.525,78.601,12.081,65.309,78.706,54.12,36.113,60.008,26.865,70.785,31.834,18.667,10.166,57.764,4.688,22.401,35.302,32.351,86.462,49.461,55.146,56.84,28.961,70.428,59.835,67.401,88.653,88.277,50.335,74.871,54.145,27.663,79.759,95.096,64.001,77.733
34.647,90.278,58.84,68.222,86.2,20.275,56.701,50.18,66.045,62.05,24.937,37.395,67.298,49.173,23.053,80.339,52.648,21.336,46.913,81.478,61.652,57.507,35.066,84.61,67.309,60.555,2.919,58.357,81.79,63.473,91.038,21.734,66.685,4.801,18.983,66.384,90.649,44.554,5.879,90.679,0.0,37.402,37.095,35.187,37.024,89.262,88.438,8.985,40.849,83.263,61.451,86.063,40.045,19.65,81.14,26.732,35.18,26.705,68.909,78.232,67.767,84.637,65.308,53.255,58.19,13.651,89.631,81.441,14.887,52.415,59.414,31.688,95.952,32.122,77.804,74.44,99.887,35.114,94.811,77.726,61.565,61.341,60.696,50.356,37.932,45.764,64.745,23.403,31.9,95.074,53.162,58.695,48.531,41.725,63.668,63.018,11.129,14.958,58.47,50.421
34.044,57.839,75.849,70.06,64.559,29.277,43.315,62.07,93.422,86.746,25.351,3.553,51.694,17.568,28.719,54.518,50.327,28.91,45.277,51.521,70.485,34.881,39.71,52.757,33.979,48.812,39.596,85.344,59.13,79.875,58.236,48.171,32.77,38.353,30.13,84.865,95.859,55.315,32.272,79.35,37.402,0.0,58.897,5.442,2.641,93.092,68.599,41.514,69.476,55.036,67.176,56.426,34.9,29.55,72.298,20.242,56.595,30.614,86.67,90.663,60.688,55.755,73.865,39.037,38.894,39.881,86.961,48.546,41.808,25.602,43.843,34.616,69.353,13.0,91.412,74.015,89.451,32.586,80.916,84.287,72.124,48.156,88.464,30.327,53.48,22.835,51.094,25.278,47.462,62.196,81.562,86.785,66.361,6.456,86.767,58.812,32.854,32.804,25.678,77.415
25.193,72.822,22.044,37.069,60.066,30.351,32.685,17.699,36.581,27.872,57.825,61.951,41.447,50.121,30.484,55.663,25.859,54.956,22.263,59.266,28.294,38.409,19.743,65.483,62.512,34.831,35.476,28.073,56.103,26.631,76.082,16.288,65.053,41.896,52.942,29.293,55.727,14.474,40.353,61.757,37.095,58.897,0.0,53.463,56.329,54.911,61.875,29.563,24.928,59.307,29.724,62.682,25.636,53.46,52.297,58.538,2.313,28.32,31.815,41.767,39.887,60.894,31.479,31.445,36.409,23.602,57.691,69.301,22.214,42.197,35.291,24.363,70.368,45.899,41.084,43.312,69.941,26.676,66.385,43.288,27.32,35.87,33.45,35.376,7.896,39.491,38.784,33.972,11.472,79.919,30.548,33.22,12.325,57.07,28.126,34.936,30.488,49.768,55.257,21.446
28.602,57.604,70.417,64.918,61.523,24.219,38.583,56.646,88.113,81.306,25.528,8.604,47.47,16.263,23.47,52.102,45.085,29.008,39.938,50.211,65.138,31.117,34.268,52.235,33.826,44.102,37.078,79.999,56.163,74.453,58.078,43.096,32.699,37.017,30.131,79.434,90.787,49.882,30.556,75.232,35.187,5.442,53.463,0.0,2.883,88.063,65.349,37.912,64.446,53.238,61.878,55.065,29.497,29.582,67.844,20.487,51.164,25.21,81.246,85.329,55.891,54.155,68.543,34.23,34.714,35.243,82.239,48.384,37.099,22.475,39.36,29.174,67.355,7.565,86.056,69.02,85.379,27.146,77.091,79.087,66.753,43.561,83.219,25.834,48.038,18.395,46.633,20.098,42.024,62.046,76.432,81.591,60.919,6.561,81.325,53.802,28.795,32.549,25.315,72.09
31.455,56.751,73.245,67.421,62.385,27.055,40.717,59.461,90.996,84.165,26.383,6.092,49.194,15.882,26.344,52.535,47.687,29.896,42.644,49.945,67.852,32.471,37.121,51.523,32.938,46.219,39.042,82.882,56.973,77.264,57.196,45.943,31.75,38.499,31.051,82.26,93.225,52.714,32.177,76.884,37.024,2.641,56.329,2.883,0.0,90.462,66.362,40.294,67.288,53.274,64.538,54.834,32.283,30.49,69.757,21.283,54.031,28.089,84.06,88.027,58.084,54.069,71.229,36.427,36.394,37.973,84.373,47.502,39.852,23.334,41.286,32.031,67.529,10.438,88.78,71.387,86.999,29.995,78.524,81.646,69.496,45.581,86.097,27.758,50.893,20.262,48.545,22.958,44.886,61.16,79.294,84.462,63.77,5.356,84.18,56.182,31.324,33.572,24.494,74.973
62.851,79.96,34.23,23.436,40.652,74.339,50.023,39.082,73.723,50.179,100.758,96.521,43.661,80.311,72.879,52.179,43.435,100.031,49.244,63.237,27.61,60.368,58.652,73.161,86.844,44.672,88.59,68.408,45.017,30.451,85.846,70.855,90.502,93.858,99.027,31.758,3.043,45.021,89.86,20.977,89.262,93.092,54.911,88.063,90.462,0.0,36.122,83.391,76.763,56.879,28.474,60.469,59.959,99.17,23.825,99.296,55.995,69.377,29.236,16.364,32.81,58.34,23.968,54.149,55.566,75.87,8.952,85.451,75.293,69.953,50.068,63.887,47.7,81.638,18.138,19.093,19.534,63.764,23.436,11.653,27.87,45.613,76.093,63.102,51.334,70.458,43.251,75.205,57.476,87.759,78.542,77.994,42.615,89.868,43.42,34.28,79.646,97.781,82.348,67.743
53.924,44.014,45.611,26.518,4.792,68.445,31.901,44.292,86.727,63.637,87.215,72.107,21.166,51.932,65.789,16.809,36.446,89.156,41.755,27.492,35.31,34.399,53.467,37.305,52.154,27.889,89.112,80.31,9.981,43.767,49.904,75.658,55.831,92.137,89.507,47.1,39.139,47.464,85.857,15.678,88.438,68.599,61.875,65.349,66.362,36.122,0.0,85.594,86.577,21.079,32.926,24.57,48.613,89.19,13.785,83.367,62.239,61.987,46.004,40.407,22.006,22.479,33.667,35.71,31.857,77.274,27.516,49.651,77.626,43.028,29.374,56.787,12.284,62.586,41.935,22.847,24.225,53.626,14.693,32.078,36.983,27.106,88.063,40.88,54.912,47.532,23.695,66.038,59.073,51.738,89.546,89.63,50.804,63.331,57.647,26.94,77.313,90.705,49.956,78.588
32.269,88.558,51.592,63.385,83.549,18.329,54.16,44.526,57.105,53.209,33.721,42.707,64.581,48.646,21.052,78.015,49.272,30.243,43.839,79.261,55.935,55.264,32.192,82.644,66.775,57.753,6.332,49.391,79.28,56.19,89.642,13.456,66.664,13.457,27.908,58.608,84.531,39.597,14.44,86.87,8.985,41.514,29.563,37.912,40.294,83.391,85.594,0.0,31.912,80.995,56.307,83.816,37.667,28.566,77.29,35.077,27.924,24.479,61.21,71.255,64.185,82.378,59.468,50.86,55.878,8.324,84.709,80.243,8.227,50.56,56.921,29.249,93.553,32.948,70.636,69.686,95.759,32.801,91.213,71.755,55.524,58.627,51.759,48.154,32.403,43.984,61.951,21.972,27.087,93.714,44.232,49.762,41.552,44.079,55.076,59.298,9.576,23.902,57.796,41.444
42.007,96.416,42.771,61.477,84.864,40.234,57.275,42.298,25.2,29.18,65.618,71.942,66.37,66.3,41.113,80.574,50.784,62.155,46.638,83.794,52.335,61.45,38.707,89.363,81.784,59.749,37.964,17.934,80.996,46.328,99.084,21.358,83.406,45.053,59.82,45.3,76.815,39.379,46.352,86.259,40.849,69.476,24.928,64.446,67.288,76.763,86.577,31.912,0.0,84.154,54.171,87.46,45.288,60.479,76.86,66.829,24.912,40.488,47.964,60.81,64.571,85.718,55.116,55.243,60.387,30.04,81.305,91.293,28.022,61.875,59.963,39.795,95.234,57.26,59.239,67.6,94.132,43.264,90.925,65.711,50.97,60.777,19.847,56.459,32.413,57.192,63.709,44.367,30.518,103.059,12.341,17.853,35.927,69.203,34.875,59.651,37.979,55.807,73.45,11.369
48.726,23.192,52.158,37.71,16.344,62.991,27.092,44.589,89.688,69.511,77.923,58.28,19.043,37.468,60.211,5.053,33.577,80.845,37.739,6.419,42.749,25.76,48.878,16.283,31.64,24.644,84.186,82.107,11.866,53.315,29.037,71.509,35.255,86.636,81.695,58.037,59.922,45.129,80.009,36.713,83.263,55.036,59.307,53.238,53.274,56.879,21.079,80.995,84.154,0.0,39.154,4.06,43.329,81.223,33.077,73.263,59.248,56.58,58.499,58.22,27.274,1.78,44.104,30.164,25.121,72.728,48.469,28.598,73.171,31.46,24.333,51.746,14.434,52.854,59.389,39.038,45.267,48.2,35.751,50.372,44.767,23.524,89.439,32.926,51.746,37.862,21.396,59.894,55.09,31.177,89.084,90.349,51.566,48.898,65.383,29.339,72.206,83.696,31.867,78.547
34.877,60.731,13.351,7.346,32.178,45.866,25.591,12.089,53.904,31.418,72.547,70.472,21.417,55.912,44.453,34.185,16.919,71.617,21.984,43.471,3.732,36.463,30.3,53.093,63.701,20.664,61.09,47.385,30.506,14.365,66.082,44.597,67.304,65.932,70.565,19.35,30.481,16.898,61.562,32.097,61.451,67.176,29.724,61.878,64.538,28.474,32.926,56.307,54.171,39.154,0.0,43.212,32.664,70.722,22.689,71.406,30.282,41.016,20.533,23.544,12.288,40.925,6.759,29.31,31.614,48.38,28.411,63.663,48.089,45.699,26.103,35.611,43.009,54.844,24.4,13.613,40.222,35.966,36.756,17.758,5.717,21.813,55.137,38.261,23.909,45.237,20.217,46.907,29.558,68.879,56.765,56.724,18.244,64.611,26.435,10.248,51.431,69.327,58.791,45.806
51.552,19.5,56.199,41.709,19.876,65.795,30.244,48.395,93.501,73.503,80.154,59.537,22.945,38.953,63.014,9.092,37.09,83.247,40.915,4.917,46.809,28.559,51.789,12.737,29.651,28.23,86.994,85.86,15.535,57.374,25.379,74.471,33.101,89.41,84.18,62.091,63.51,48.631,82.763,40.246,86.063,56.426,62.682,55.065,54.834,60.469,24.57,83.816,87.46,4.06,43.212,0.0,46.166,83.684,36.713,75.353,62.549,59.389,62.532,62.061,31.327,2.306,48.144,33.095,28.001,75.566,52.026,25.116,76.028,33.851,27.516,54.574,15.141,55.205,63.253,42.873,48.646,51.016,39.169,54.159,48.827,27.071,93.141,35.707,55.05,40.421,25.216,62.667,58.158,27.4,92.62,93.994,55.362,50.114,69.425,33.372,75.014,86.299,31.955,82.155
5.404,52.185,40.993,36.523,46.21,19.862,16.725,27.192,62.188,52.22,41.587,38.094,27.459,24.749,17.177,40.351,16.583,42.063,10.754,41.673,35.725,17.709,6.59,45.664,37.189,21.006,40.889,53.689,41.747,44.987,54.265,28.731,39.499,43.606,41.86,50.002,62.436,20.484,37.246,52.891,40.045,34.9,25.636,29.497,32.283,59.959,48.613,37.667,45.288,43.329,32.664,46.166,0.0,41.712,43.876,39.488,23.772,13.394,51.784,55.928,30.41,44.715,39.204,13.213,18.211,29.401,55.961,46.065,29.865,16.872,19.385,8.418,55.924,22.222,56.604,41.45,62.777,5.018,56.335,50.215,37.283,21.58,58.666,11.296,19.058,13.949,25.075,17.626,15.209,58.308,54.276,57.994,31.581,32.756,52.015,26.776,28.934,42.4,29.644,46.678
37.27,87.179,73.422,76.227,86.266,24.944,57.679,61.606,85.671,80.641,5.872,27.361,68.421,45.697,26.303,78.912,57.45,1.698,51.27,78.967,72.391,55.924,40.586,81.701,63.407,62.473,22.553,77.93,81.371,77.948,87.66,40.242,62.239,15.771,0.765,81.967,101.184,54.863,14.128,94.596,19.65,29.55,53.46,29.582,30.49,99.17,89.19,28.566,60.479,81.223,70.722,83.684,41.712,0.0,85.564,10.065,51.207,29.916,84.228,91.428,72.041,82.441,76.145,53.599,57.495,30.906,96.888,77.966,32.883,49.837,59.931,35.53,94.644,28.507,91.51,81.868,104.486,36.914,97.926,88.316,73.12,62.823,80.325,48.823,50.38,43.367,66.346,24.392,43.771,91.628,72.795,78.327,63.052,35.846,81.452,68.066,23.07,5.017,54.892,69.952
48.426,56.213,34.492,15.405,17.238,62.408,29.467,34.605,75.586,52.074,85.228,75.833,20.787,57.891,60.126,28.356,28.667,85.939,34.708,39.415,24.568,37.931,46.42,49.351,63.094,24.014,81.385,69.601,21.212,31.776,62.087,66.535,66.764,85.229,85.681,34.517,26.867,38.118,79.642,9.581,81.14,72.298,52.297,67.844,69.757,23.825,13.785,77.29,76.86,33.077,22.689,36.713,43.876,85.564,0.0,82.493,52.724,56.275,32.995,26.648,13.582,34.559,22.044,33.893,33.48,69.022,15.548,61.626,69.125,47.661,28.489,50.681,26.064,62.782,28.157,9.816,18.969,48.658,14.093,18.333,26.006,24.329,77.368,42.028,45.599,49.515,21.218,61.281,50.255,64.08,79.352,79.105,40.933,68.251,45.692,18.126,70.252,85.845,58.957,68.409
36.534,78.032,77.015,75.885,79.986,28.23,53.309,63.974,91.948,86.313,5.124,17.787,63.58,36.739,28.37,71.561,56.062,9.024,50.089,70.538,73.871,49.137,41.419,72.719,54.216,58.584,29.631,84.172,74.822,81.356,78.475,46.342,53.012,24.03,10.778,85.904,101.657,57.036,20.907,90.907,26.732,20.242,58.538,20.487,21.283,99.296,83.367,35.077,66.829,73.263,71.406,75.353,39.488,10.065,82.493,0.0,56.227,31.08,87.967,93.762,69.403,74.311,77.534,48.943,51.581,37.003,95.374,68.782,39.022,41.879,55.017,36.026,87.125,20.816,94.147,80.935,101.023,35.538,93.597,89.154,75.042,58.56,86.635,42.494,53.919,36.049,61.99,25.112,47.54,82.437,79.169,84.674,66.95,26.632,86.648,66.17,28.979,14.53,45.758,76.184
23.017,72.102,23.72,37.619,60.391,28.037,32.388,18.202,38.439,30.183,55.53,59.643,41.632,48.057,28.172,55.714,25.989,52.69,21.797,58.946,29.064,37.424,17.689,64.859,60.837,34.919,33.703,29.955,56.346,28.342,75.182,14.893,63.264,39.977,50.697,31.298,56.922,14.777,38.21,62.212,35.18,56.595,2.313,51.164,54.031,55.995,62.239,27.924,24.912,59.248,30.282,62.549,23.772,51.207,52.724,56.227,0.0,26.011,33.772,43.332,40.261,60.808,32.358,30.709,35.772,21.603,58.424,68.134,20.341,40.491,35.061,22.104,70.636,43.598,42.751,43.893,70.495,24.499,66.816,44.348,28.243,35.922,34.971,33.871,7.502,37.514,38.964,31.66,9.233,79.064,31.424,34.512,13.647,54.801,30.431,35.308,28.275,47.583,53.415,22.956
8.077,64.161,46.014,46.321,59.604,6.468,30.115,32.907,63.01,56.191,31.624,33.634,40.823,26.555,3.864,53.636,27.761,30.673,21.612,54.814,43.068,30.83,10.726,58.174,43.777,34.244,27.606,54.834,55.122,50.312,65.428,19.651,44.487,30.217,29.867,54.959,71.493,25.974,23.875,65.564,26.705,30.614,28.32,25.21,28.089,69.377,61.987,24.479,40.488,56.58,41.016,59.389,13.394,29.916,56.275,31.08,26.011,0.0,56.968,62.752,42.693,57.959,46.783,26.57,31.486,16.574,67.018,56.238,17.426,26.208,32.776,5.649,69.249,17.659,63.091,51.959,75.243,8.419,69.283,58.728,44.09,34.909,58.283,23.691,23.066,19.795,38.377,5.993,16.912,69.51,51.913,56.816,36.091,29.223,56.257,38.432,15.626,29.577,34.876,46.968
52.754,80.866,10.954,21.02,47.387,59.973,45.91,24.6,44.531,20.95,87.884,89.824,41.78,76.107,59.606,53.447,37.07,85.575,41.637,63.519,16.839,56.775,47.17,73.326,84.107,41.146,67.243,39.176,48.17,6.798,86.357,47.771,87.677,73.71,83.801,2.752,29.069,31.403,71.846,40.407,68.909,86.67,31.815,81.246,84.06,29.236,46.004,61.21,47.964,58.499,20.533,62.532,51.784,84.228,32.995,87.967,33.772,56.968,0.0,12.928,31.309,60.226,14.412,49.551,51.961,55.373,34.301,84.181,54.029,65.928,46.515,52.435,57.78,73.787,11.279,23.265,47.279,54.167,45.041,18.598,14.969,42.313,46.866,58.462,34.092,65.323,40.722,62.882,40.603,89.015,49.309,48.764,21.181,84.511,14.191,30.688,61.727,81.058,79.066,38.576
57.572,81.364,19.771,21.586,43.626,66.606,49.04,29.907,57.359,33.82,94.285,93.931,43.734,79.415,65.787,53.287,40.462,92.59,45.391,64.187,20.203,59.901,52.359,74.191,87.035,44.024,76.983,52.052,46.628,15.326,87.143,58.055,90.674,82.993,91.112,15.529,16.149,36.8,80.193,30.023,78.232,90.663,41.767,85.329,88.027,16.364,40.407,71.255,60.81,58.22,23.544,62.061,55.928,91.428,26.648,93.762,43.332,62.752,12.928,0.0,32.587,59.817,16.806,52.799,55.045,64.582,21.852,86.051,63.565,69.175,49.512,57.748,52.69,78.149,1.854,19.189,34.808,58.838,34.253,8.332,18.754,45.131,59.73,61.773,41.221,68.778,43.088,68.745,47.819,89.393,62.215,61.634,29.742,88.153,27.065,33.17,69.895,88.961,82.227,51.504
34.856,49.611,25.632,11.047,20.537,48.839,17.378,22.292,65.673,43.63,71.911,64.173,11.149,47.501,46.545,22.238,15.152,72.454,21.137,32.256,15.661,27.578,32.899,42.146,54.474,11.921,68.112,58.842,18.235,26.088,55.185,53.788,58.117,71.792,72.141,30.764,35.746,25.49,66.109,22.967,67.767,60.688,39.887,55.891,58.084,32.81,22.006,64.185,64.571,27.274,12.288,31.327,30.41,72.041,13.582,69.403,40.261,42.693,31.309,32.587,0.0,29.024,16.898,21.668,22.76,55.879,26.371,53.554,56.077,37.143,17.26,37.102,31.259,50.185,33.566,13.86,32.55,35.127,27.063,25.208,17.66,12.804,66.535,30.448,32.951,37.891,10.538,47.724,37.295,57.751,67.67,67.957,28.875,57.181,38.71,4.956,56.81,72.263,49.736,56.73
50.109,21.665,53.937,39.409,17.771,64.366,28.587,46.32,91.423,71.288,79.036,58.942,20.797,38.206,61.586,6.787,35.208,82.036,39.247,5.327,44.516,27.13,50.29,14.836,30.818,26.297,85.564,83.824,13.355,55.075,27.53,72.943,34.373,87.997,82.923,59.787,61.382,46.759,81.361,38.145,84.637,55.755,60.894,54.155,54.069,58.34,22.479,82.378,85.718,1.78,40.925,2.306,44.715,82.441,34.559,74.311,60.808,57.959,60.226,59.817,29.024,0.0,45.838,31.579,26.516,74.116,49.915,27.172,74.566,32.618,25.837,53.13,14.316,54.012,61.0,40.629,46.614,49.58,37.116,51.937,46.534,25.162,91.14,34.286,53.306,39.109,23.127,61.253,56.562,29.607,90.73,92.031,53.294,49.531,67.162,31.119,73.584,84.978,31.948,80.217
41.102,66.479,12.479,7.226,34.085,51.202,32.343,15.136,53.547,30.109,78.407,77.143,27.539,62.67,50.049,39.054,23.666,77.153,28.608,49.127,3.759,43.213,36.169,58.967,70.413,27.362,64.624,47.592,34.049,10.143,72.004,47.112,74.03,69.922,75.923,14.149,25.407,21.379,66.118,31.181,65.308,73.865,31.479,68.543,71.229,23.968,33.667,59.468,55.116,44.104,6.759,48.144,39.204,76.145,22.044,77.534,32.358,46.783,14.412,16.806,16.898,45.838,0.0,36.067,38.361,51.903,26.331,70.041,51.344,52.455,32.835,41.55,44.793,61.421,17.641,12.519,39.016,42.288,35.858,12.436,4.188,28.487,55.354,45.02,27.376,51.99,26.63,52.747,33.601,74.625,57.472,57.126,19.435,71.351,23.98,16.593,55.852,74.313,65.542,46.555
18.616,41.401,38.977,31.45,33.1,33.032,4.426,25.471,66.433,52.045,52.174,42.513,14.841,26.618,30.301,27.155,12.486,53.661,9.514,28.863,32.883,7.666,18.714,34.164,34.923,9.916,54.1,58.071,28.553,42.779,44.685,41.376,38.323,56.783,53.879,47.857,56.979,20.269,50.338,41.986,53.255,39.037,31.445,34.23,36.427,54.149,35.71,50.86,55.243,30.164,29.31,33.095,13.213,53.599,33.893,48.943,30.709,26.57,49.551,52.799,21.668,31.579,36.067,0.0,5.174,42.586,48.009,38.516,43.019,16.389,6.343,21.62,42.713,28.898,53.699,35.056,52.125,18.152,44.709,45.786,34.663,9.641,64.367,9.015,23.551,16.309,13.047,30.365,25.214,48.489,61.988,64.48,30.912,35.737,50.747,19.937,42.146,54.995,29.522,52.547
23.61,36.423,41.674,33.487,28.773,37.921,6.064,28.656,70.89,55.524,55.358,42.442,12.801,24.756,35.155,22.149,15.274,57.388,14.212,23.703,35.211,4.858,23.788,29.091,32.162,11.034,59.082,62.6,23.923,45.257,39.939,46.487,35.717,61.639,57.852,50.358,58.505,24.439,55.095,40.525,58.19,38.894,36.409,34.714,36.394,55.566,31.857,55.878,60.387,25.121,31.614,28.001,18.211,57.495,33.48,51.581,35.772,31.486,51.961,55.045,22.76,26.516,38.361,5.174,0.0,47.608,48.497,34.352,48.051,14.401,5.544,26.629,37.782,30.888,55.974,36.594,50.666,23.09,42.472,47.784,37.017,9.976,69.073,9.135,28.516,16.335,12.433,34.99,30.387,43.668,66.953,69.295,34.541,34.786,53.807,21.884,47.108,59.331,27.183,57.338
24.02,80.686,45.208,55.35,75.242,11.822,45.874,36.822,54.959,49.777,35.886,42.055,56.274,42.217,13.987,69.741,40.949,32.537,35.519,71.043,48.292,47.042,23.898,74.609,60.0,49.443,12.734,47.169,70.988,49.842,82.001,9.351,60.346,18.426,30.292,52.882,77.169,31.552,17.062,78.601,13.651,39.881,23.602,35.243,37.973,75.87,77.274,8.324,30.04,72.728,48.38,75.566,29.401,30.906,69.022,37.003,21.603,16.574,55.373,64.582,55.879,74.116,51.903,42.586,47.608,0.0,76.729,72.797,2.024,42.773,48.639,20.995,85.27,28.777,64.157,61.631,87.551,24.589,82.918,64.286,48.081,50.323,49.686,40.005,24.585,36.358,53.64,16.095,18.933,86.083,42.346,47.784,34.883,40.685,50.873,51.003,8.024,26.639,51.025,39.181
59.721,71.493,38.546,21.41,32.156,72.637,43.667,40.387,78.831,55.226,97.505,90.464,36.058,73.151,70.748,43.789,39.552,97.509,45.704,54.843,29.397,53.129,56.508,64.75,78.619,38.157,89.409,73.434,36.616,35.144,77.383,72.938,82.291,94.018,96.875,36.765,11.792,45.178,89.194,12.081,89.631,86.961,57.691,82.239,84.373,8.952,27.516,84.709,81.305,48.469,28.411,52.026,55.961,96.888,15.548,95.374,58.424,67.018,34.301,21.852,26.371,49.915,26.331,48.009,48.497,76.729,0.0,77.061,76.487,62.843,43.21,61.378,38.91,76.515,23.697,15.238,13.002,60.317,14.537,15.729,30.518,38.827,81.133,56.647,52.318,64.13,36.068,72.524,57.83,79.245,83.52,83.023,45.76,83.237,48.473,29.205,79.278,96.328,74.489,72.629
50.212,9.856,74.909,64.601,44.936,61.918,39.986,62.756,104.93,89.699,73.886,51.09,42.518,32.358,59.23,33.273,49.317,77.392,48.02,22.218,67.381,31.044,52.615,12.422,14.568,43.366,82.603,96.536,40.445,77.858,9.694,74.08,15.931,84.489,78.514,82.937,88.493,58.703,77.813,65.309,81.441,48.546,69.301,48.384,47.502,85.451,49.651,80.243,91.293,28.598,63.663,25.116,46.065,77.966,61.626,68.782,68.134,56.238,84.181,86.051,53.554,27.172,70.041,38.516,34.352,72.797,77.061,0.0,73.647,30.235,38.615,53.006,39.428,49.653,87.077,67.079,73.761,49.253,64.278,78.504,69.309,42.134,102.631,34.835,61.538,36.443,43.46,58.373,60.856,13.674,99.518,102.521,68.854,42.149,87.532,53.502,70.942,80.884,23.099,90.694
